#name	rank	LBI
A/IIV-Moscow/203/2015|2015-12-22|EPI_ISL_207539	1	4.136915291648429
A/Moscow/248/2015|2015-12-18|EPI_ISL_224141	2	2.5626893429223454
A/Moscow/170/2015|2015-12-14|EPI_ISL_213560	3	2.202866031471891
A/Saint-Petersburg/RII873S/2016|2016-01-18|EPI_ISL_207572	4	1.3725425101172268
A/Saint-Petersburg/RII854S/2016|2016-01-14|EPI_ISL_207565	5	1.318025767661816
A/Kirov/CRIE-65/2013|2013-03-06|EPI_ISL_156268	6	0.8134143589719861
A/Moscow/CRIE-10/2013|2013-02-04|EPI_ISL_156237	7	0.8134143589719861
A/IIV-Birobidzhan/133-B/2016|2016-02-09|EPI_ISL_227366	8	0.7933240074028342
A/Khabarovsk/RII11/2016|2016-01-26|EPI_ISL_233991	9	0.762857261403156
A/Stavropol/11/2016|2016-01-18|EPI_ISL_209017	10	0.7504190784950513
A/Moscow/245/2015|2015-12-29|EPI_ISL_218156	11	0.737291991170274
A/Moscow/144/2015|2015-04-14|EPI_ISL_193605	12	0.6943837146672679
A/Vladivostok/30/2015|2015-02-11|EPI_ISL_191872	13	0.6943837146672679
A/Moscow/CRIE-169/2016|2016-02-15|EPI_ISL_232391	14	0.6705894785847762
A/Saint-Petersburg/RII08/2016|2015-12-22|EPI_ISL_234022=A/Saint-Petersburg/RII07/2016|2015-12-21|EPI_ISL_234021	15	0.6037912867793023
A/Ulyanovsk/CRIE-KLA/2009|2009-11-13|EPI_ISL_75802	16	0.5880533159522545
A/Moscow/CRIE-S/2009|2009-07-13|EPI_ISL_75847	17	0.5878956570217613
A/St_Petersburg/01/2009|2009-09-21|EPI_ISL_62326	18	0.5752164506740698
A/Saratov/CRIE-MDA/2009|2009-08-14|EPI_ISL_75859	19	0.5515353119744986
A/St_Petersburg/CRIE-PHP/2009|2009-07-18|EPI_ISL_75857	20	0.5488986468744433
A/Saint-Petersburg/RII848M/2016|2016-01-15|EPI_ISL_208231	21	0.5449207564482856
A/IIV-Moscow/166/2015|2015-12-16|EPI_ISL_207511	22	0.5244284814460147
A/Moscow/166/2015|2015-12-13|EPI_ISL_213557	23	0.5244284814460147
A/Murmansk/CRIE-PVR/2009|2009-08-17|EPI_ISL_75846=A/Moscow/CRIE-PTD/2009|2009-07-16|EPI_ISL_75861=A/Nizhni_Novgorod/CRIE-KDAn/2009|2009-08-13|EPI_ISL_75860=A/Moscow/CRIE-TRV/2009|2009-07-17|EPI_ISL_75862	24	0.5133929342631457
A/St__Petersburg/155/2016|2016-01-02|EPI_ISL_230490	25	0.4994761458240928
A/Cheboksary/IIV-92/2011|2011-02-22|EPI_ISL_97359	26	0.4966441409963753
A/Moscow/157/2015|2015-12-11|EPI_ISL_213550	27	0.4830627270680983
A/Ryazan/CRIE-81/2016|2016-01-25|EPI_ISL_232115	28	0.4732205370184881
A/Tula/CRIE-ShEI/2011|2011-02-08|EPI_ISL_95853	29	0.47258309558654377
A/Moscow/CRIE-129/2016|2016-01-22|EPI_ISL_232196	30	0.46406898245465916
A/IIV-Moscow/52-L/2016|2016-02-16|EPI_ISL_1295901	31	0.46406898245465916
A/Voronezh/CRIE-38/2016|2016-01-12|EPI_ISL_231626=A/Bryansk/CRIE-58/2016|2016-01-19|EPI_ISL_232062=A/Volgograd/CRIE-252/2016|2016-02-01|EPI_ISL_232450=A/Moscow/CRIE-280/2016|2016-02-03|EPI_ISL_232466	32	0.4590101859067397
A/Ryazan/CRIE-78/2016|2016-01-22|EPI_ISL_232112	33	0.4577158245610813
A/Ulyanovsk/CRIE-294/2016|2016-02-11|EPI_ISL_232474	34	0.4563979231867799
A/IIV-Yaroslavl/196/2009|2010-01-12|EPI_ISL_1347550	35	0.45567688991212824
A/Saint-Petersburg/RII03/2016|2015-12-21|EPI_ISL_234020	36	0.4489562357973389
A/Moscow/CRIE-168/2016|2016-02-15|EPI_ISL_232390	37	0.4456310814028801
A/Rostov-on-Don/RII22/2016|2016-01-21|EPI_ISL_233952	38	0.44354287532669834
A/Omsk/RII29/2016|2016-03-08|EPI_ISL_233959	39	0.43993385939147056
A/Vladikavkaz/CRIE-43/2015|2015-02-12|EPI_ISL_191662=A/Vladikavkaz/CRIE-44/2015|2015-02-12|EPI_ISL_191663=A/Vladikavkaz/CRIE-42/2015|2015-02-12|EPI_ISL_191661	40	0.4360284966821085
A/Moscow/CRIE-29/2013|2013-02-22|EPI_ISL_156244	41	0.4204310047986406
A/Penza/CRIE-269/2016|2016-02-18|EPI_ISL_232459	42	0.4142231293450545
A/Moscow_oblast/CRIE-4142/2009|2009-07-15|EPI_ISL_75797=A/Moscow_oblast/CRIE-4145/2009|2009-07-15|EPI_ISL_75798	43	0.406032614073841
A/Stavropol/4/2015|2015-12-16|EPI_ISL_210444	44	0.39850177121073166
A/Orenburg/01/2009|2009-08-06|EPI_ISL_96759	45	0.3911903967818137
A/Moscow/CRIE-BVA/2009|2009-10-24|EPI_ISL_75803	46	0.3905314226029839
