#name	rank	LBI
717	1	34.99138457246993
768	2	11.99502458727234
708	3	8.459491495868164
191	4	7.838832505134746
281	5	7.62936517257981
718	6	7.0986242374175115
614	7	6.085841569239179
497	8	5.452277149998969
697	9	5.415821796679745
709	10	5.186769156308363
414	11	4.8589371244079596
189	12	4.8364192905612065
217	13	4.649257703681906
592	14	3.9802502557358705
548	15	3.896294483452619
596	16	3.8668421403556397
595	17	3.4805034166087636
588	18	3.448936067244196
566	19	3.197815085549218
569	20	3.1935837494119665
638	21	3.1900536459144195
486	22	3.1458496717673867
957	23	3.0737030031076107
710	24	3.0624490592041202
420	25	3.0446272474538283
932	26	2.858237420498428
922	27	2.780312580292695
255	28	2.671405530989073
705	29	2.6438625702252283
116	30	2.619466975417895
646	31	2.60278729809687
664	32	2.5670303929741496
914	33	2.497814660020996
593	34	2.4863948526977713
7	35	2.481864780534978
347	36	2.4378706484328307
547	37	2.434103380942413
711	38	2.39613469793656
312	39	2.3656772183711414
651	40	2.3632759766560842
15	41	2.3472130129489153
945	42	2.329497543231808
910	43	2.3191969811657955
713	44	2.22491133028638
173	45	2.219251532827155
965	46	2.2026806253944216
525	47	2.1750212480148825
541	48	2.1689049274930094
624	49	2.166145641730149
699	50	2.1302611848584716
637	51	2.1182403843292263
413	52	2.0725344389213234
712	53	2.0602660624763467
246	54	2.055719352791425
635	55	2.055227669059366
567	56	1.9731955206138
523	57	1.8895009430225338
104	58	1.8676059216103253
557	59	1.764802070662178
720	60	1.7569138946931497
936	61	1.7498286632962172
926	62	1.749519227114266
474	63	1.7491761726948176
677	64	1.748312672021341
284	65	1.7201782321116441
4	66	1.7189504102486723
190	67	1.707877479548025
889	68	1.7005092038741452
668	69	1.6787200169862855
719	70	1.653048160020639
584	71	1.6514355381205088
381	72	1.6506019737626965
606	73	1.6377983368559517
640	74	1.6308054207141096
601	75	1.6247977786151913
368	76	1.5820674717929921
185	77	1.5650005260785713
540	78	1.5557820343533535
954	79	1.551404415731942
272	80	1.53347547881421
609	81	1.5332311875163398
328	82	1.5272629812639595
607	83	1.5156507878573193
9	84	1.5039514068682314
915	85	1.5038666304390256
431	86	1.500746901509757
878	87	1.500468750755641
661	88	1.4776450715939446
278	89	1.475873398550687
700	90	1.4588570582509763
639	91	1.458260860840488
693	92	1.4574440060752183
243	93	1.4534750861270416
342	94	1.4520427644129268
134	95	1.44548374825783
530	96	1.4432214968459696
55	97	1.4429685032839457
371	98	1.4370395239826403
174	99	1.4318190199039935
307	100	1.4267434382453124
16	101	1.4179120374708911
946	102	1.407914193072557
884	103	1.4034811547778543
911	104	1.4021010016417967
84	105	1.4010106955100405
654	106	1.3899389591576055
685	107	1.388067067284885
582	108	1.384690977943512
495	109	1.365184870617862
102	110	1.3600034194029889
277	111	1.350076228049339
966	112	1.3391746943934346
395	113	1.3318418387957112
45	114	1.3291839149658438
437	115	1.3076886068287692
537	116	1.293612416146492
939	117	1.286508095743656
675	118	1.2863299649742572
876	119	1.2564221291270743
888	120	1.254940456634746
91	121	1.2452044280623984
891	122	1.226681427544332
119	123	1.2245410625684712
27	124	1.2215723899474313
