#name	rank	LBI
A/Krasnodar/CRIE-195/2016|2016-01-27|EPI_ISL_232415	1	2.7547372536644508
A/Moscow/248/2015|2015-12-18|EPI_ISL_224141	2	1.8188475172928262
A/Saint-Petersburg/RII873S/2016|2016-01-18|EPI_ISL_207572	3	1.732004411595388
A/Saint-Petersburg/RII854S/2016|2016-01-14|EPI_ISL_207565	4	1.6728781689467933
A/Primorie/4633/2018|2018-12-13|EPI_ISL_339090	5	1.4533151360239942
A/Moscow/224/2018|2018-12-23|EPI_ISL_342318	6	1.4533151360239942
A/Kostroma/CRIE-134/2016|2016-01-28|EPI_ISL_232197	7	1.1105580175104428
A/Moscow/06/2016|2016-01-12|EPI_ISL_220986	8	1.1019965318624982
A/IIV-Moscow/190/2015|2015-12-20|EPI_ISL_207530	9	1.0939234750509088
A/IIV-Moscow/248-LR/15|2016-02-09|EPI_ISL_1295618	10	1.0868544215499345
A/IIV-Moscow/242/2015|2016-03-28|EPI_ISL_1303428	11	1.0868544215499345
A/Moscow/242/2015|2015-12-28|EPI_ISL_216276	12	1.0868544215499345
A/IIV-Birobidzhan/133-B/2016|2016-02-09|EPI_ISL_227366	13	1.073874710931712
A/Kursk/CRIE-46/2016|2016-01-13|EPI_ISL_231634	14	1.0613477779661078
A/Novosibirsk/RII62/2016|2016-02-18|EPI_ISL_233982	15	1.0613477779661078
A/Khabarovsk/RII11/2016|2016-01-26|EPI_ISL_233991	16	1.0377408452728827
A/Moscow/CRIE-10/2013|2013-02-04|EPI_ISL_156237	17	0.998974260155491
A/Kirov/CRIE-65/2013|2013-03-06|EPI_ISL_156268	18	0.998974260155491
A/Samara/29/2019|2019-02-21|EPI_ISL_364607	19	0.9785697032946423
A/Saint-Petersburg/RII-497S/2019|2019-01-13|EPI_ISL_337232	20	0.9459515385237296
A/Kostroma/CRIE-181/2016|2016-02-02|EPI_ISL_232401=A/Kostroma/CRIE-255/2016|2016-02-15|EPI_ISL_232452	21	0.9218761618671225
A/Stavropol/11/2016|2016-01-18|EPI_ISL_209017	22	0.873549211489479
A/IIV-Moscow/203/2015|2015-12-22|EPI_ISL_207539	23	0.8580739724668417
A/Krasnodar/3/2019|2019-01-25|EPI_ISL_351695	24	0.8514511374812285
A/Saransk/CRIE/162/2019|2019-01-28|EPI_ISL_350838	25	0.8449229840082977
A/Vladivostok/30/2015|2015-02-11|EPI_ISL_191872	26	0.8105609296130518
A/Moscow/144/2015|2015-04-14|EPI_ISL_193605	27	0.8105609296130518
A/Kostroma/CRIE-182/2016|2016-02-02|EPI_ISL_232402	28	0.7916007735300448
A/Gatchina/RII-1848M/2019|2019-02-08|EPI_ISL_351697	29	0.7722816380018774
A/Voronezh/CRIE/14/2017|2017-12-07|EPI_ISL_308750	30	0.7690741204306561
A/Moscow/RII-512S/2018|2018-12-24|EPI_ISL_337120	31	0.7631825217977841
A/Tatarstan/CRIE-218/2016|2016-02-01|EPI_ISL_232429=A/Tatarstan/CRIE-240/2016|2016-02-19|EPI_ISL_232442	32	0.7570346675651363
A/Yakutsk/RII-1082S/2019|2019-01-15|EPI_ISL_337426=A/Orenburg/201/2019|2019-03-05|EPI_ISL_388852=A/Moscow/205/2018|2018-12-10|EPI_ISL_341895=A/Moscow/217/2018|2018-12-18|EPI_ISL_341897=A/Moscow/207/2018|2018-12-13|EPI_ISL_341896=A/Moscow/225/2018|2018-12	33	0.7333308502430121
A/Adygea/254/2019|2019-01-08|EPI_ISL_338308	34	0.7333308502430121
A/Moscow_/214/2018|2018-12-14|EPI_ISL_345981=A/Moscow/228/2018|2018-12-25|EPI_ISL_345976=A/St_Petersburg/RII-562/2018|2018-12-09|EPI_ISL_346014	35	0.7333308502430121
A/Kaliningrad/55/2019|2019-02-13|EPI_ISL_351692	36	0.7333308502430121
A/Moscow/171/2019|2019-03-06|EPI_ISL_377976	37	0.7333308502430121
A/Moscow/216/2018|2018-12-18|EPI_ISL_337116=A/Saint-Petersburg/RII-562/2018|2018-12-09|EPI_ISL_337140=A/Saratov/2231/2018|2018-12-20|EPI_ISL_339096=A/Krasnoyarsk/RII-11/2019|2019-01-14|EPI_ISL_364598=A/Yakutsk/RII-1086S/2019|2019-01-16|EPI_ISL_350606=A/K	38	0.7333308502430121
A/Cherepovets/RII-3759M/2019|2019-02-28|EPI_ISL_350720	39	0.7291980763226644
A/Vologda/384/2019|2019-02-28|EPI_ISL_352144	40	0.7291980763226644
A/Voronezh/RII-01/2019|2019-02-25|EPI_ISL_357952	41	0.7277763127116684
A/Khabarovsk/RII28/2016|2016-01-27|EPI_ISL_233950	42	0.7232559791681987
A/Moscow_/215/2018|2018-12-18|EPI_ISL_341894	43	0.7110877488184045
A/Novosibirsk/48/2019|2019-02-09|EPI_ISL_351693	44	0.7057356455766133
A/Saratov/CRIE-MDA/2009|2009-08-14|EPI_ISL_75859	45	0.6874677728185606
A/Omsk/RII01/2016|2016-01-11|EPI_ISL_233958	46	0.681549242432863
A/Moscow/157/2015|2015-12-11|EPI_ISL_213550	47	0.6765155861222775
A/Kaliningrad/RII-2M/2018|2018-03-13|EPI_ISL_322403=A/Kaliningrad/3660/2018|2018-03-12|EPI_ISL_308127	48	0.6694715740968142
A/Vladivostok/95/2016|2016-03-09|EPI_ISL_232663	49	0.666647175176937
A/Vladivostok/RII833/2016|2016-04-02|EPI_ISL_233997	50	0.666647175176937
A/Krasnodar/CRIE-199/2016|2016-01-28|EPI_ISL_232419	51	0.666647175176937
A/Novosibirsk/RII-4903S/2019|2019-01-30|EPI_ISL_364577	52	0.6374692123190825
A/Novosibirsk/52/2019|2019-02-18|EPI_ISL_351700=A/Novosibirsk/5/2019|2019-01-31|EPI_ISL_352167	53	0.6374692123190825
A/Novosibirsk/1V/2018|2018-11-26|EPI_ISL_338488	54	0.62856085637688
A/Novosibirsk/1V/2018|2018-11-26|EPI_ISL_332725	55	0.62856085637688
A/St_Petersburg/01/2009|2009-09-21|EPI_ISL_62326	56	0.6273232873784826
A/St_Petersburg/CRIE-PHP/2009|2009-07-18|EPI_ISL_75857	57	0.6273232873784826
A/Astrakhan/4/2019|2019-02-16|EPI_ISL_352169	58	0.6222558622175449
A/Novosibirsk/RII-5011S/2019|2019-01-24|EPI_ISL_410279	59	0.6172400797851809
A/Arkhangelsk/CRIE/174/2018|2018-02-14|EPI_ISL_315955	60	0.6048895832567633
A/Moscow/CRIE-S/2009|2009-07-13|EPI_ISL_75847	61	0.5993125342344298
A/Saint-Petersburg/RII-331S/2018|2018-12-30|EPI_ISL_337127	62	0.5983533042087835
A/Podporozhie/RII-1774S/2019|2019-02-04|EPI_ISL_350642	63	0.5983533042087835
A/St_Petersburg/RII-331S/2019|2019-01-03|EPI_ISL_344767	64	0.5983533042087835
A/Samara/183/2018|2018-12-24|EPI_ISL_339095	65	0.593253014656522
