#name	rank	LBI
192	1	7.852643741635943
293	2	7.637704799911892
190	3	4.463657092805627
214	4	4.286600213622908
306	5	4.1246372470032435
267	6	2.9565517353154616
117	7	2.660063212573192
207	8	2.5973392592727853
252	9	2.270010282025743
174	10	2.1909177907043205
243	11	2.0416093992062443
15	12	1.753320410882101
104	13	1.7290440961091853
7	14	1.6783369484285406
118	15	1.5406758748046852
84	16	1.4053366766277486
135	17	1.3709190267582292
191	18	1.3662756807507943
167	19	1.357883095158103
284	20	1.3550993905233764
238	21	1.3538786442580335
242	22	1.33975032852641
45	23	1.3307594996910104
290	24	1.3097080504315053
186	25	1.3000195072811622
294	26	1.2463431162510952
175	27	1.2392967412022537
102	28	1.1856597457476081
289	29	1.1721951205261019
235	30	1.1490259498326423
127	31	1.142020217716336
122	32	1.1224507441224088
49	33	1.087433925618435
91	34	1.0866540413668662
168	35	1.064202420278472
170	36	1.0581230071959513
131	37	1.0543335803170062
27	38	1.0367168344704123
262	39	1.0262112250385451
16	40	1.0136240396808953
55	41	1.010052640967838
316	42	1.0054302076726485
188	43	0.9894098211962946
99	44	0.9817782512581583
115	45	0.9789678067875858
237	46	0.9762851350139898
258	47	0.9709228327955495
241	48	0.9677745536604957
134	49	0.9366312299643409
9	50	0.9335932024994504
79	51	0.9282998693785784
4	52	0.919683507005469
187	53	0.9130123005798365
36	54	0.9006189304553924
266	55	0.891437067390261
128	56	0.8539428145236521
253	57	0.8469586388105802
146	58	0.8368958785707642
39	59	0.8265363142846295
120	60	0.8261319226763751
223	61	0.8187873344710798
30	62	0.8152408266826581
71	63	0.8122627530649518
291	64	0.8120428671807236
66	65	0.8039044744872625
67	66	0.8024100235393192
151	67	0.7947212756055454
166	68	0.7869764732648884
222	69	0.7858970536327179
141	70	0.7837110942229311
28	71	0.7835177158079845
32	72	0.7765866639038611
265	73	0.7626779422287777
76	74	0.7586707536080385
53	75	0.7582559574420027
34	76	0.7479169395768257
144	77	0.7435005164108611
257	78	0.735440451002821
13	79	0.7331708063798272
317	80	0.7317532613382172
37	81	0.7216907406097952
231	82	0.7199239805177501
125	83	0.7156620455263966
43	84	0.7019839835773533
268	85	0.698516233876765
279	86	0.6952972173459737
90	87	0.6920341268698467
25	88	0.6897298837710005
24	89	0.689396078360996
3	90	0.6809082185139148
111	91	0.6805912068105688
165	92	0.6805755734452905
169	93	0.6803268854817128
50	94	0.6730221478214011
42	95	0.6625885187409908
108	96	0.6559465195990577
61	97	0.6433741908649078
193	98	0.6358832611416732
234	99	0.6352474439974322
148	100	0.6266264697122967
189	101	0.6227191378459452
85	102	0.6226836015999156
208	103	0.6197300772024616
224	104	0.6114840783005943
152	105	0.6110868582243327
81	106	0.6107806902837406
74	107	0.6094444958922101
161	108	0.604907441666849
94	109	0.6046987832984302
263	110	0.6046149647099938
58	111	0.6042453779458858
318	112	0.6011015251709333
164	113	0.6001973938751912
121	114	0.5902728498658008
136	115	0.5874934609425205
52	116	0.5870567452943047
319	117	0.584752733221188
228	118	0.5811962812898102
323	119	0.5789440438383464
40	120	0.5727223427293979
75	121	0.5713280365146264
211	122	0.5710594423297631
260	123	0.5708659833561208
92	124	0.5644878601250852
33	125	0.5632698026655665
96	126	0.5596832993884023
285	127	0.5546208865707933
54	128	0.5495970571282496
322	129	0.5495564164240363
216	130	0.5465833637373303
56	131	0.5457249801302059
232	132	0.5445783549923109
77	133	0.5436615359719182
250	134	0.5430010442956061
68	135	0.542455691377141
236	136	0.5377999230152023
163	137	0.5354676599250586
251	138	0.5333982003362083
209	139	0.5329639357858231
88	140	0.5329041965342307
160	141	0.5311726514239776
215	142	0.528893575902524
89	143	0.5249619011764035
103	144	0.5247677112309846
126	145	0.5229569341318748
38	146	0.5205164466014189
315	147	0.5191826848902382
198	148	0.5150131686408805
181	149	0.5142113789701738
113	150	0.5111913489232994
153	151	0.5110498776031793
51	152	0.503591930788506
62	153	0.49904397606850304
72	154	0.4976432321696468
5	155	0.4940964134375141
95	156	0.49305300206966196
1	157	0.48868160549506623
281	158	0.486219479884035
182	159	0.4844683401394777
226	160	0.47798354662993503
109	161	0.4764783831986026
47	162	0.4707869545480431
143	163	0.46881761330757804
14	164	0.46724478786759815
249	165	0.46296114227908647
155	166	0.46281281646121486
87	167	0.4627999237917535
17	168	0.4584860829492564
48	169	0.45688446854433584
69	170	0.4560727187989304
138	171	0.4532304824259614
46	172	0.45283775315496344
129	173	0.45084160191792083
159	174	0.45018842939197556
218	175	0.4472789663491681
277	176	0.44161029153984027
239	177	0.44081068323509864
78	178	0.437313188241196
73	179	0.4362995385965716
29	180	0.43604293270640593
275	181	0.43293362245266465
10	182	0.4327503663886566
308	183	0.43075121016577667
278	184	0.4294870415290727
233	185	0.4274115296083755
