#name	rank	LBI
A/Moscow/165/2015|2015-12-13|EPI_ISL_213556=A/Penza/CRIE-272/2016|2016-02-25|EPI_ISL_232461	1	2.2397580187936983
A/Moscow/248/2015|2015-12-18|EPI_ISL_224141	2	1.613069621527846
A/Saint-Petersburg/RII873S/2016|2016-01-18|EPI_ISL_207572	3	1.3104836997646423
A/Saint-Petersburg/RII854S/2016|2016-01-14|EPI_ISL_207565	4	1.2584721794034213
A/IIV-Moscow/192/2015|2015-12-21|EPI_ISL_207532	5	1.2436417868688703
A/Kursk/CRIE-46/2016|2016-01-13|EPI_ISL_231634	6	1.2325768955786747
A/Novosibirsk/RII62/2016|2016-02-18|EPI_ISL_233982	7	1.2325768955786747
A/Tula/CRIE-137/2016|2016-01-18|EPI_ISL_232198	8	1.2133819119606657
A/Tatarstan/CRIE-218/2016|2016-02-01|EPI_ISL_232429=A/Tatarstan/CRIE-240/2016|2016-02-19|EPI_ISL_232442	9	1.2133819119606657
A/Moscow/CRIE-S/2009|2009-07-13|EPI_ISL_75847	10	0.9272958762493506
A/Moscow/CRIE-10/2013|2013-02-04|EPI_ISL_156237	11	0.8202537847469599
A/Kirov/CRIE-65/2013|2013-03-06|EPI_ISL_156268	12	0.8202537847469599
A/Ivanovo/CRIE-68/2016|2016-01-27|EPI_ISL_232071=A/Ivanovo/CRIE-70/2016|2016-01-27|EPI_ISL_232074	13	0.8188068509714295
A/Saint-Petersburg/RII609S/2016|2016-01-08|EPI_ISL_207559	14	0.8188068509714295
A/Iiv-Ryazan/49/2016|2016-01-30|EPI_ISL_232652	15	0.7881842499959613
A/IIV-Birobidzhan/133-B/2016|2016-02-09|EPI_ISL_227366	16	0.7598721955916372
A/Stavropol/11/2016|2016-01-18|EPI_ISL_209017	17	0.7456411052253228
A/Bryansk/CRIE-57/2016|2016-01-21|EPI_ISL_232061	18	0.7311642169986708
A/Ryazan/CRIE-78/2016|2016-01-22|EPI_ISL_232112	19	0.7311642169986708
A/Khabarovsk/RII11/2016|2016-01-26|EPI_ISL_233991	20	0.7307568721974299
A/Moscow/144/2015|2015-04-14|EPI_ISL_193605	21	0.6917468509007235
A/Vladivostok/30/2015|2015-02-11|EPI_ISL_191872	22	0.6917468509007235
A/Moscow/CRIE-169/2016|2016-02-15|EPI_ISL_232391	23	0.6685086247088629
A/St_Petersburg/01/2009|2009-09-21|EPI_ISL_62326	24	0.581520700583994
A/St_Petersburg/CRIE-PHP/2009|2009-07-18|EPI_ISL_75857	25	0.5706714140358946
A/Penza/CRIE-269/2016|2016-02-18|EPI_ISL_232459	26	0.5662753493665416
A/IIV-Vladimir/67/2011|2011-02-22|EPI_ISL_1347833	27	0.5660805752901753
A/Stavropol/RII06/2016|2016-01-20|EPI_ISL_233945	28	0.5278737306297971
A/Saint-Petersburg/RII848M/2016|2016-01-15|EPI_ISL_208231	29	0.5257803103145684
